Class_ID, Name, Sample_Num, Flag, Gender
n000606, "Anita_Sokołowska", 541, 1, f
n000607, "Anita_Włodarczyk", 408, 1, f
n000608, "Anja_Kling", 360, 1, f
n000609, "Anjala_Zaveri", 241, 1, f
n000610, "Anjali", 363, 1, f
n000611, "Anjana_Sukhani", 386, 1, f
n000612, "Anjelah_Johnson", 300, 1, f
n000613, "Anjelica_Huston", 452, 1, f
n000614, "Anke_Engelke", 489, 1, f
n000615, "Anke_Huber", 221, 1, f
n000616, "Ann_Curry", 454, 1, f
n000618, "Anna_Bligh", 403, 1, f
n000619, "Anna_Chakvetadze", 334, 1, f
n000620, "Anna_Chlumsky", 497, 1, f
n000621, "Anna_Finocchiaro", 311, 1, f
n000622, "Anna_Hutchison", 256, 1, f
n000623, "Anna_Julia_Kapfelsperger", 244, 1, f
n000624, "Anna_Kalata", 446, 0, f
n000625, "Anna_Karczmarczyk", 393, 1, f
n000626, "Anna_Karina", 340, 1, f
n000627, "Anna_Kinberg_Batra", 411, 1, f
n000628, "Anna_Komorowska", 622, 1, f
n000629, "Anna_Loos", 472, 1, f
n000630, "Anna_Maria_Mühe", 514, 1, f
n000631, "Anna_Meares", 337, 1, f
n000632, "Anna_Mouglalis", 508, 1, f
n000633, "Anna_Mucha", 653, 1, f
n000634, "Anna_Nalick", 248, 1, f
n000635, "Anna_Nordqvist", 270, 1, f
n000636, "Anna_Puu", 233, 1, f
n000637, "Anna_Selezneva", 549, 1, f
n000638, "Anna_Tatangelo", 412, 1, f
n000639, "Anna-Maria_Zimmermann", 380, 1, f
n000640, "AnnaLynne_McCord", 595, 1, f
n000641, "Annabelle_Mandeng", 468, 1, f
n000642, "Anne_Consigny", 305, 1, f
n000643, "Anne_Curtis", 453, 1, f
n000644, "Anne_Dudek", 303, 1, f
n000645, "Anne_Heche", 514, 1, f
n000646, "Anne_Hidalgo", 501, 1, f
n000647, "Anne_Igartiburu", 440, 1, f
n000648, "Anne_Kirkbride", 323, 1, f
n000649, "Anne_Kukkohovi", 209, 1, f
n000650, "Anne_Lauvergeon", 366, 1, f
n000651, "Anne_Linnet", 218, 1, f
n000652, "Anne_Robinson", 336, 1, f
n000653, "Anne_Roumanoff", 361, 1, f
n000654, "Anne_Schedeen", 200, 0, f
n000655, "Anne_Sinclair", 263, 1, f
n000656, "Anne_Veski", 300, 1, f
n000657, "Anne_Vyalitsyna", 382, 1, f
n000658, "Anne,_Princess_Royal", 440, 0, f
n000659, "Anne-Marie_Duff", 491, 0, f
n000660, "Anne-Sophie_Briest", 385, 1, f
n000661, "Anne-Sophie_Lapix", 445, 1, f
n000662, "Annelise_Hesme", 191, 1, f
n000663, "Annemarie_Eilfeld", 557, 1, f
n000664, "Annemarie_Jorritsma", 252, 1, f
n000665, "Annemarie_Warnkross", 464, 1, f
n000666, "Annet_Mahendru", 282, 1, f
n000667, "Annette_Bening", 526, 0, f
n000668, "Annette_Frier", 514, 1, f
n000669, "Annette_Gerritsen", 226, 1, f
n000670, "Annette_Obrestad", 266, 1, f
n000671, "Annette_de_la_Renta", 408, 1, m
n000672, "Annie_Khalid", 434, 1, f
n000673, "Annie_Lennox", 434, 1, f
n000674, "Annie_Lööf", 445, 1, f
n000675, "Annie_Parisse", 340, 1, f
n000676, "Annie_Wersching", 397, 1, f
n000677, "Annika_Beck", 396, 1, f
n000678, "Annika_Jankell", 304, 1, f
n000679, "Anniken_Huitfeldt", 337, 1, f
n000680, "Annise_Parker", 396, 1, f
n000681, "Anny_Duperey", 340, 1, f
n000682, "Anouck_Lepère", 417, 1, f
n000683, "Anoushka_Shankar", 428, 1, f
n000684, "Anselm_Grün", 294, 1, m
n000685, "Anshu_Jain", 358, 1, m
n000686, "Antanas_Guoga", 349, 1, m
n000687, "Antara_Biswas", 208, 1, f
n000688, "Antara_Mali", 222, 1, f
n000689, "Ante_Gotovina", 400, 0, m
n000690, "Anthony_Davis", 393, 1, m
n000691, "Anthony_Foxx", 322, 1, m
n000692, "Anthony_Hopkins", 431, 1, m
n000693, "Anthony_Mundine", 353, 1, m
n000694, "Anthony_Ogogo", 354, 1, m
n000695, "Anthony_Pettis", 389, 1, m
n000696, "Anthony_Stokes", 385, 1, m
n000697, "Anthony_Vanden_Borre", 379, 1, m
n000698, "Anthony_Watmough", 313, 1, m
n000699, "Anthony_Weiner", 365, 1, m
n000700, "Antoaneta_Stefanova", 396, 1, f
n000701, "Antoine_Walker", 248, 1, m
n000702, "Antoine_de_Caunes", 382, 1, m
n000703, "Anton_Ferdinand", 285, 1, m
n000704, "Antonella_Del_Core", 216, 1, f
n000705, "Antoni_Macierewicz", 518, 1, m
n000706, "Antonia_Kidman", 301, 0, f
n000707, "Antonia_Thomas", 428, 1, f
n000708, "Antonin_Scalia", 343, 1, m
n000709, "Antonio_Banderas", 451, 1, m
n000710, "Antonio_Candreva", 428, 1, m
n000711, "Antonio_Carluccio", 299, 1, m
n000712, "Antonio_Cassano", 495, 1, m
n000713, "Antonio_Cañizares_Llovera", 248, 1, m
n000714, "Antonio_Cesaro", 385, 1, m
n000715, "Antonio_Conte", 476, 1, m
n000716, "Antonio_Di_Natale", 408, 1, m
n000717, "Antonio_Di_Pietro", 431, 1, m
n000718, "Antonio_María_Rouco_Varela", 340, 1, m
n000719, "Antonio_Mirante", 236, 1, m
n000720, "Antonio_Mohamed", 410, 1, m
n000721, "Antonio_Nocerino", 403, 1, m
n000722, "Antonio_Orozco", 433, 1, m
n000723, "Antonio_Pappano", 310, 1, m
n000724, "Antonio_Tajani", 490, 1, m
n000725, "Antonio_Valencia", 382, 1, m
n000726, "Antonique_Smith", 381, 1, f
n000727, "Antonis_Samaras", 580, 1, m
n000728, "Antti_Pihlström", 205, 1, m
n000729, "Antti_Tuisku", 317, 1, m
n000730, "Anu_Choudhury", 196, 1, f
n000731, "Anup_Soni", 380, 1, m
n000732, "Anurag_Kashyap", 449, 1, m
n000733, "Anushka_Shetty", 458, 1, f
n000734, "Anuya_Bhagvath", 272, 1, f
n000735, "Anya_Monzikova", 401, 1, f
n000736, "Aníbal_Cavaco_Silva", 444, 0, m
n000737, "Aníbal_Fernández", 476, 1, m
n000739, "Apara_Mehta", 245, 1, f
n000740, "Apollo_Quiboloy", 210, 0, m
n000741, "Apolo_Ohno", 442, 1, m
n000742, "Apurva_Agnihotri", 347, 1, m
n000743, "Ara_Mina", 365, 1, f
n000744, "Aramis_Ramírez", 180, 1, m
n000745, "Arbaaz_Khan", 459, 1, m
n000746, "Archana_Puran_Singh", 324, 0, f
n000747, "Archie_Panjabi", 397, 1, f
n000748, "Arhaan_Behl", 221, 1, m
n000749, "Ari_Behn", 378, 1, m
n000750, "Ariadna_Gil", 371, 1, f
n000751, "Ariadne_Artiles", 449, 1, m
n000752, "Ariana_Grande", 396, 1, f
n000753, "Ariane_Brodier", 326, 1, f
n000754, "Ariane_Friedrich", 316, 1, f
n000755, "Arianna_Huffington", 532, 1, f
n000756, "Ariel_Lin", 507, 1, f
n000757, "Ariel_Ortega", 339, 1, m
n000758, "Ariel_Winter", 508, 1, f
n000759, "Arielle_Kebbel", 481, 1, f
n000760, "Aries_Merritt", 311, 1, m
n000761, "Aries_Spears", 213, 1, m
n000762, "Arifin_Putra", 325, 1, m
n000763, "Arika_Sato", 393, 1, f
n000764, "Aritz_Aduriz", 351, 1, m
n000765, "Arié_Elmaleh", 255, 1, m
n000766, "Ariël_Jacobs", 203, 1, m
n000767, "Arja_Koriseva", 261, 1, f
n000768, "Arja_Saijonmaa", 345, 1, f
n000769, "Arjan_Bajwa", 472, 1, m
n000770, "Arlene_Phillips", 466, 1, f
n000771, "Arlenis_Sosa", 512, 1, f
n000772, "Arlindo_Cruz", 375, 1, m
n000773, "Armaan_Malik", 458, 1, m
n000774, "Armando_Iannucci", 310, 0, m
n000775, "Armin_Shimerman", 261, 0, m
n000776, "Armin_Veh", 405, 1, m
n000777, "Armistead_Maupin", 236, 1, m
n000778, "Arnd_Peiffer", 347, 1, m
n000779, "Arno_Del_Curto", 241, 1, m
n000780, "Aron_Ralston", 262, 1, m
n000781, "Arron_Afflalo", 358, 1, m
n000782, "Arron_Villaflor", 338, 1, m
n000783, "Arsenio_Hall", 396, 1, m
n000784, "Arshad_Warsi", 462, 1, m
n000785, "Arsène_Wenger", 580, 0, m
n000786, "Arthur_Darvill", 375, 1, m
n000787, "Arthur_Sinodinos", 241, 1, m
n000788, "Artie_Lange", 390, 1, m
n000789, "Artur_Boruc", 499, 1, m
n000790, "Artur_Siódmiak", 258, 1, m
n000791, "Artur_Sobiech", 305, 1, m
n000792, "Artur_Szpilka", 414, 1, m
n000793, "Artur_Żmijewski", 431, 1, m
n000794, "Arturo_Brachetti", 307, 1, m
n000795, "Arturo_Vidal", 419, 1, m
n000796, "Arun_Vijay", 451, 1, m
n000797, "Arunoday_Singh", 330, 1, m
n000798, "Arvydas_Macijauskas", 222, 1, m
n000799, "Arya_Babbar", 407, 1, m
n000800, "Asami_Konno", 248, 1, f
n000801, "Asamoah_Gyan", 317, 1, m
n000802, "Asdrúbal_Cabrera", 237, 1, m
n000803, "Ashlan_Gorse", 401, 1, f
n000804, "Ashlee_Simpson", 631, 1, f
n000805, "Ashley_Cole", 500, 1, m
n000806, "Ashley_Eckstein", 347, 1, f
n000807, "Ashley_Edner", 427, 1, f
n000808, "Ashley_Massaro", 432, 1, f
n000809, "Ashley_Monroe", 289, 1, f
n000810, "Ashley_Olsen", 843, 1, f
n000811, "Ashley_Scott", 309, 1, f
n000812, "Ashley_Tisdale", 651, 1, f
n000813, "Ashley_Wagner", 402, 1, f
n000814, "Ashley_Young", 394, 1, m
n000815, "Ashok_Dinda", 229, 1, m
n000816, "Ashraf_Ghani", 443, 1, m
n000817, "Ashton_Kutcher", 524, 1, m
n000818, "Asia_Argento", 477, 1, f
n000819, "Aslı_Tandoğan", 392, 1, f
n000820, "Astrid_Bryan", 316, 1, f
n000821, "Atiba_Hutchinson", 248, 1, m
n000822, "Attilio_Tesser", 238, 1, m
n000823, "Aubrey_Plaza", 456, 1, f
n000824, "Audrey_Fleurot", 352, 1, f
n000825, "Audrey_Kitching", 533, 1, f
n000826, "Audrey_Tautou", 563, 1, f
n000827, "August_Diehl", 499, 1, m
n000828, "Aure_Atika", 346, 1, f
n000829, "Ava_DuVernay", 397, 1, f
n000830, "Avery_Bradley", 331, 1, m
n000831, "Avery_Johnson", 285, 1, m
n000832, "Avery_Sunshine", 286, 1, m
n000833, "Avika_Gor", 537, 1, f
n000834, "Avraham_Fried", 265, 1, m
n000835, "Avril_Lavigne", 606, 1, f
n000836, "Axel_Pape", 186, 0, m
n000837, "Aya_Matsuura", 284, 1, f
n000838, "Aya_Miyama", 306, 0, f
n000839, "Aya_Ueto", 427, 1, f
n000840, "Ayaka_Kikuchi", 230, 1, f
n000841, "Ayda_Field", 339, 1, f
n000842, "Ayelet_Zurer", 345, 1, f
n000843, "Ayesha_Khan", 335, 1, f
n000844, "Ayesha_Omar", 432, 1, f
n000845, "Aygun_Kazimova", 321, 1, f
n000846, "Aygül_Özkan", 275, 1, f
n000847, "Aykut_Kocaman", 466, 1, m
n000848, "Ayla_Kell", 302, 1, f
n000849, "Aylar_Lie", 371, 1, f
n000850, "Aylin_Aslım", 232, 1, f
n000851, "Aylin_Tezel", 450, 1, f
n000852, "Aymen_Abdennour", 326, 1, m
n000853, "Aysu_Baçeoğlu", 253, 1, f
n000854, "Ayumi_Hamasaki", 477, 0, f
n000855, "Ayumi_Ishida", 299, 1, f
n000856, "Ayumi_Morita", 203, 1, f
n000857, "Ayushmann_Khurrana", 558, 1, m
n000858, "Ayşegül_Aldinç", 334, 1, f
n000859, "Azadeh_Samadi", 304, 1, f
n000860, "Azim_Premji", 326, 1, m
n000861, "Aziz_Kocaoğlu", 208, 1, m
n000862, "Aziz_Yıldırım", 462, 1, m
n000863, "Azmin_Ali", 466, 1, m
n000864, "Aída_Román", 277, 1, f
n000865, "Aïssa_Maïga", 489, 1, f
n000866, "B._J._Novak", 467, 1, m
n000867, "B._J._Thomas", 227, 1, m
n000868, "B._J._Upton", 283, 1, m
n000869, "B._S._Yeddyurappa", 499, 1, m
n000870, "Babett_Peter", 289, 1, m
n000871, "Bacary_Sagna", 327, 1, m
n000872, "Bae_Soo-bin", 388, 1, m
n000873, "Bae_Yong-joon", 440, 1, m
n000874, "Baiba_Sipeniece", 184, 1, f
n000875, "Baichung_Bhutia", 428, 1, m
n000876, "Bailee_Madison", 541, 1, f
n000878, "Bakary_Sako", 213, 1, m
n000879, "Baltasar_Garzón", 510, 1, m
n000880, "Bam_Margera", 516, 1, m
n000881, "Bamboo_Mañalac", 343, 1, m
n000882, "Bandaru_Dattatreya", 264, 1, m
n000883, "Bappi_Lahiri", 457, 1, m
n000884, "Baptiste_Giabiconi", 474, 1, m
n000885, "Bar_Refaeli", 597, 1, f
n000886, "Barbara_Alyn_Woods", 359, 1, f
n000887, "Barbara_Bach", 444, 1, f
n000888, "Barbara_Boxer", 377, 1, f
n000889, "Barbara_Carrera", 339, 1, f
n000890, "Barbara_Cook", 266, 1, f
n000891, "Barbara_Corcoran", 348, 1, f
n000892, "Barbara_Goenaga", 347, 1, f
n000893, "Barbara_Mandrell", 329, 1, f
n000894, "Barbara_Matera", 255, 1, f
n000895, "Barbara_Meier", 456, 1, f
n000896, "Barbara_Parkins", 274, 1, f
n000897, "Barbara_Schett", 232, 1, f
n000898, "Barbara_Windsor", 407, 1, f
n000899, "Barbara_dUrso", 361, 1, f
n000900, "Barbi_Benton", 348, 1, f
n000901, "Barbora_Špotáková", 518, 1, f
n000902, "Barbra_Streisand", 480, 1, f
n000903, "Barney_Frank", 429, 1, m
n000904, "Baron_Davis", 435, 1, m
n000905, "Barry_Atsma", 349, 1, m
n000906, "Barry_Bonds", 217, 1, m
n000907, "Barry_Manilow", 407, 1, m
n000908, "Barry_Pepper", 381, 1, m
n000909, "Barry_Sloane", 327, 1, m
n000910, "Barry_Trotz", 320, 1, m
n000911, "Bart_De_Wever", 439, 1, m
n000912, "Bart_Freundlich", 410, 0, m
n000913, "Bartolo_Colón", 317, 1, m
n000914, "Bartosz_Bosacki", 195, 1, m
n000915, "Bartosz_Jurecki", 453, 1, m
n000916, "Barış_Akarsu", 386, 1, m
n000917, "Bas_Dost", 364, 1, m
n000918, "Bastian_Pastewka", 357, 1, m
n000919, "Bastian_Schweinsteiger", 426, 1, m
n000920, "Beata_Kempa", 402, 1, f
n000921, "Beata_Tyszkiewicz", 216, 1, f
n000922, "Beate_Merk", 356, 1, f
n000923, "Beatrice_Borromeo", 393, 1, f
n000924, "Beatrix_of_the_Netherlands", 440, 1, f
n000925, "Beatriz_Recari", 280, 1, f
n000926, "Beau_Bridges", 478, 1, m
n000927, "Beau_Ryan", 297, 1, m
n000928, "Bebe_Cool", 259, 0, m
n000929, "Becky_Bayless", 128, 1, f
n000930, "Becky_Hammon", 356, 1, f
n000931, "Beenie_Man", 246, 1, m
n000932, "Begüm_Birgören", 312, 1, f
n000933, "Behnoosh_Bakhtiari", 380, 1, f
n000934, "Bel_Powley", 309, 1, f
n000935, "Bela_Padilla", 314, 1, f
n000937, "Belinda_Stewart-Wilson", 253, 1, f
n000938, "Belle_Perez", 379, 1, f
n000939, "Belçim_Bilgin", 455, 1, f
n000940, "Belén_Esteban", 456, 1, f
n000941, "Belén_Rueda", 572, 1, f
n000942, "Ben_Barnes", 549, 1, m
n000943, "Ben_Bernanke", 487, 1, m
n000944, "Ben_Carson", 455, 1, m
n000945, "Ben_Falcone", 353, 0, m
n000946, "Ben_Howland", 191, 1, m
n000947, "Ben_Lee", 204, 1, m
n000948, "Ben_Lloyd-Hughes", 338, 1, m
n000949, "Ben_Mee", 244, 1, m
n000950, "Ben_Ofoedu", 257, 0, m
n000951, "Ben_Roberts-Smith", 243, 1, m
n000952, "Ben_Savage", 383, 1, m
n000953, "Ben_Shenkman", 201, 1, m
n000954, "Ben_Youngs", 455, 1, m
n000955, "Ben_Zobrist", 246, 1, m
n000956, "Benedict_Cumberbatch", 590, 1, m
n000957, "Benedikt_Höwedes", 466, 1, m
n000958, "Benigno_Noynoy_Aquino_III", 451, 0, m
n000959, "Benita_Ferrero-Waldner", 368, 1, f
n000960, "Benjamin_Castaldi", 374, 1, m
n000961, "Benjamin_Kowalewicz", 349, 1, m
n000962, "Benjamin_Siksou", 210, 1, m
n000963, "Benji_Marshall", 421, 1, m
n000964, "Benno_Fürmann", 470, 1, m
n000965, "Benoist_Apparu", 356, 1, m
n000966, "Benoît_Costil", 331, 1, m
n000967, "Benoît_Hamon", 514, 1, m
n000968, "Benoît_Paire", 439, 1, m
n000969, "Benoît_Poelvoorde", 436, 1, m
n000970, "Benoît_Trémoulinas", 333, 1, m
n000971, "Benson_Henderson", 365, 1, m
n000972, "Benyamin_Bahadori", 222, 1, m
n000973, "Beren_Saat", 452, 1, f
n000974, "Bernadette_Lafont", 311, 1, f
n000975, "Bernard_Arnault", 348, 1, m
n000976, "Bernard_Cazeneuve", 541, 1, m
n000977, "Bernard_Hill", 278, 1, m
n000978, "Bernard_Hopkins", 368, 1, m
n000979, "Bernard_Tapie", 356, 1, m
n000980, "Bernard_Thibault", 309, 1, m
n000981, "Bernard_Tomic", 479, 1, m
n000982, "Bernd_Leno", 354, 1, m
n000983, "Bernd_Schuster", 325, 1, m
n000984, "Bernhard_Brink", 416, 1, m
n000985, "Bernhard_Langer", 356, 1, m
n000986, "Bernice_Liu", 303, 1, f
n000987, "Bernie_Mac", 397, 1, m
n000988, "Berrak_Tüzünataç", 425, 1, f
n000989, "Bershawn_Jackson", 175, 1, m
n000990, "Bert_Koenders", 429, 1, m
n000991, "Bert_McCracken", 333, 1, m
n000992, "Bert_van_Marwijk", 448, 1, m
n000993, "Bertie_Gilbert", 276, 1, m
n000994, "Bertrand_Delanoë", 483, 1, m
n000995, "Bertrand_Grospellier", 358, 1, m
n000996, "Bertrand_Piccard", 349, 1, m
n000997, "Bertrand_Tavernier", 266, 1, m
n000998, "Besik_Kudukhov", 229, 0, m
n000999, "Besnik_Hasi", 411, 1, m
n001000, "Beth_Behrs", 452, 1, f
n001001, "Beth_Ditto", 520, 1, f
n001002, "Beth_Leavel", 263, 1, f
n001003, "Beth_Littleford", 363, 1, f
n001004, "Beth_Riesgraf", 341, 1, f
n001005, "Beth_Winslet", 329, 1, f
n001006, "Bethenny_Frankel", 590, 1, f
n001007, "Beto_Cuevas", 404, 1, m
n001008, "Betsey_Johnson", 205, 1, f
n001009, "Bette_Franke", 464, 1, f
n001010, "Bette_Midler", 509, 1, f
n001011, "Bettina_Böttinger", 319, 1, f
n001012, "Bettina_Cramer", 478, 1, f
n001014, "Bettina_Vollath", 188, 1, f
n001015, "Bettina_Wulff", 497, 1, f
n001016, "Bettina_Zimmermann", 427, 1, f
n001017, "Betty_Heidler", 376, 1, f
n001018, "Beverley_Callard", 421, 1, f
n001019, "Beşir_Atalay", 467, 1, m
n001021, "Bhairvi_Goswami", 219, 0, f
n001023, "Bhakti_Charu_Swami", 204, 1, m
n001024, "Bhama", 470, 1, f
n001025, "Bhavana_Menon", 535, 1, f
n001026, "Bhumika_Chawla", 497, 1, f
n001027, "Biagio_Antonacci", 335, 1, m
n001028, "Bianca_Balti", 587, 1, f
n001029, "Bianca_Beauchamp", 258, 1, f
n001030, "Bianca_Guaccero", 378, 1, f
n001031, "Bianca_Kajlich", 331, 1, f
n001032, "Bibiana_Beglau", 379, 1, f
n001033, "Bidzina_Ivanishvili", 395, 1, m
n001034, "Bif_Naked", 256, 1, f
n001035, "Big_Show", 232, 1, m
n001036, "Big_Tigger", 320, 1, m
n001037, "Bijou_Phillips", 386, 1, f
n001038, "Bilawal_Bhutto_Zardari", 475, 1, m
n001039, "Bilkay_Öney", 377, 1, f
n001040, "Bill_Ackman", 308, 1, m
n001041, "Bill_Bailey", 397, 1, m
n001042, "Bill_Belichick", 478, 1, m
n001043, "Bill_Gilman", 104, 1, m
n001044, "Bill_Haslam", 391, 1, m
n001045, "Bill_Kelliher", 296, 1, m
n001046, "Bill_Mays", 149, 1, m
n001047, "Bill_Oddie", 406, 1, m
n001048, "Bill_Parcells", 304, 1, m
n001049, "Bill_Peduto", 249, 1, m
n001050, "Bill_Rancic", 408, 1, m
n001051, "Bill_Self", 367, 1, m
n001052, "Bill_Shorten", 509, 1, m
n001053, "Bill_Snyder", 236, 1, m
n001054, "Bill_Walton", 338, 1, m
n001055, "Billy_Butler", 233, 1, m
n001056, "Billy_Corgan", 445, 1, m
n001057, "Billy_Crystal", 471, 1, m
n001058, "Billy_Currington", 305, 1, m
n001059, "Billy_Dennehy", 236, 0, m
n001060, "Billy_Donovan", 419, 1, m
n001061, "Billy_Gardell", 359, 1, m
n001062, "Billy_Horschel", 336, 1, m
n001063, "Billy_Idol", 396, 1, m
n001064, "Billy_Joe_Shaver", 287, 1, m
n001065, "Billy_Magnussen", 349, 1, m
n001066, "Billy_Ray_Cyrus", 530, 1, m
n001067, "Billy_Twelvetrees", 343, 1, m
n001068, "Binali_Yıldırım", 473, 1, m
n001069, "Bindu_Madhavi", 391, 1, f
n001070, "Bingu_wa_Mutharika", 279, 1, m
n001071, "Birgit_Minichmayr", 396, 1, f
n001072, "Birgit_Prinz", 363, 1, f
n001073, "Birgitta_Ohlsson", 314, 1, f
n001074, "Birthe_Kjær", 249, 1, f
n001075, "Bitsie_Tulloch", 364, 1, f
n001076, "Biz_Markie", 351, 1, m
n001077, "Bjarne_Riis", 359, 1, m
n001078, "Björn_Dixgård", 391, 1, m
n001079, "Björn_Ferry", 237, 1, m
n001080, "Bjørn_Kjos", 370, 1, m
n001081, "Black_Thought", 224, 1, m
n001082, "Blaise_Matuidi", 363, 1, m
n001083, "Blake_Berris", 267, 1, m
n001084, "Blake_Ritson", 362, 1, m
n001085, "Blanca_Guerra", 236, 1, f
n001086, "Blanca_Lewin", 346, 1, f
n001087, "Blanca_Marsillach", 251, 1, f
n001088, "Blanca_Romero", 374, 1, f
n001089, "Blanca_Soto", 391, 1, f
n001090, "Blanka_Vlašić", 458, 1, f
n001091, "Blythe_Danner", 542, 1, f
n001092, "Bo_Bice", 350, 1, m
n001093, "Bo_Burnham", 389, 1, m
n001094, "Bo_Derek", 473, 1, f
n001095, "Bo_Pelini", 413, 1, m
n001096, "Bo_Ryan", 385, 1, m
n001097, "Bob_Baffert", 383, 1, m
n001098, "Bob_Beckel", 297, 1, m
n001099, "Bob_Bradley", 269, 1, m
n001100, "Bob_Corker", 389, 1, m
n001101, "Bob_Costas", 346, 1, m
n001102, "Bob_Crow", 294, 1, m
n001103, "Bob_Diamond", 239, 1, m
n001104, "Bob_Guiney", 339, 1, m
n001105, "Bob_Huggins", 406, 1, m
n001106, "Bob_Iger", 441, 1, m
n001108, "Bob_Lutz", 266, 1, m
n001109, "Bob_Marley", 314, 1, m
n001110, "Bob_Melvin", 234, 1, m
n001111, "Bob_Menendez", 393, 1, m
n001112, "Bob_Peeters", 324, 1, m
n001113, "Bob_Stoops", 400, 1, m
n001114, "Boban_Bajković", 241, 1, m
n001115, "Boban_Marjanović", 375, 1, m
n001116, "Bobbi_Sue_Luther", 326, 1, f
n001117, "Bobbie_Eakes", 371, 1, f
n001118, "Bobbie_Gentry", 182, 1, f
n001119, "Bobby_Darin", 352, 1, m
n001120, "Bobby_Gillespie", 401, 1, m
n001121, "Bobby_Jindal", 464, 1, m
n001122, "Bobby_McFerrin", 304, 1, m
n001123, "Bobby_Morley", 354, 1, m
n001124, "Bobby_Roode", 392, 1, m
n001125, "Bobby_Voelker", 159, 0, m
n001126, "Bobby_Zamora", 339, 1, m
n001127, "Bodhi_Elfman", 308, 0, m
n001128, "Bodil_Jørgensen", 218, 1, f
n001129, "Bodo_Ramelow", 484, 1, m
n001130, "Boediono", 415, 1, m
n001131, "Bogusław_Linda", 495, 1, m
n001132, "Bohuslav_Sobotka", 547, 1, m
n001133, "Bojan_Bogdanović", 357, 1, m
n001134, "Bojan_Krkić", 481, 1, m
n001135, "Bojan_Pajtić", 433, 1, m
n001136, "Bojana_Jovanovski", 353, 1, f
n001137, "Boman_Irani", 475, 1, m
n001138, "Bong_Joon-ho", 261, 1, m
n001139, "Bonnie_McKee", 454, 1, f
n001140, "Bonnie_Raitt", 350, 1, f
n001141, "Boo_Weekley", 226, 1, m
n001142, "Boris_Becker", 465, 1, m
n001143, "Boris_Berezovsky", 369, 1, m
n001144, "Boris_Diaw", 392, 1, m
n001145, "Boris_Johnson", 631, 1, m
n001146, "Boris_Tadić", 594, 0, m
n001147, "Borja_Valero", 406, 1, m
n001148, "Borys_Szyc", 567, 1, m
n001149, "Bouabdellah_Tahri", 235, 1, m
n001150, "Boyko_Borisov", 456, 1, m
n001151, "Boško_Janković", 274, 1, m
n001152, "Božidar_Kalmeta", 319, 1, m
n001153, "Bracha_van_Doesburgh", 203, 0, f
n001154, "Brad_Friedel", 410, 1, m
n001155, "Brad_Garrett", 427, 1, m
n001156, "Brad_Gushue", 302, 0, m
n001157, "Brad_Hogg", 312, 1, m
n001158, "Brad_Marchand", 314, 1, m
n001159, "Brad_Pitt", 453, 1, m
n001160, "Brad_Wall", 273, 1, m
n001161, "Bradley_James", 463, 1, m
n001162, "Bradley_Wiggins", 371, 1, m
n001163, "Brady_Hoke", 386, 1, m
n001164, "Brahim_Asloum", 334, 1, m
n001165, "Brahmanandam", 447, 1, m
n001166, "Branch_Warren", 274, 1, m
n001167, "Brandan_Wright", 240, 1, m
n001168, "Brando_Eaton", 283, 1, m
n001169, "Brandon_Beemer", 405, 1, m
n001170, "Brandon_Jennings", 401, 1, m
n001171, "Brandon_Knight", 328, 1, m
n001172, "Brandon_Routh", 353, 1, m
n001173, "Brandon_Roy", 295, 1, m
n001174, "Brandon_Ríos", 231, 0, m
n001175, "Brandon_Sutter", 227, 1, m
n001176, "Brandt_Snedeker", 331, 1, m
n001177, "Brandy_Ledford", 168, 1, f
n001178, "Brandy_Norwood", 537, 1, f
n001179, "Branford_Marsalis", 266, 1, m
n001180, "Branimir_Glavaš", 317, 1, m
n001181, "Branka_Katić", 326, 1, f
n001182, "Brant_Daugherty", 374, 1, m
n001183, "Brayden_Schenn", 224, 1, m
n001184, "Brea_Grant", 383, 1, f
n001185, "Brede_Hangeland", 309, 1, m
n001186, "Brenda_Gandini", 364, 1, f
n001187, "Brenda_Strong", 500, 1, f
n001188, "Brendan_Coyle", 441, 1, m
n001189, "Brendan_Fehr", 390, 1, m
n001190, "Brendan_Rodgers", 544, 0, m
n001191, "Brent_Seabrook", 268, 1, m
n001192, "Bret_Bielema", 354, 1, m
n001193, "Bret_Michaels", 446, 1, m
n001194, "Brett_Cullen", 222, 1, m
n001195, "Brett_Holman", 230, 1, m
n001196, "Brett_Keisel", 282, 1, m
n001197, "Brett_Tucker", 182, 0, m
n001198, "Bria_Murphy", 487, 1, f
n001199, "Brian_Austin_Green", 423, 0, m
n001200, "Brian_Cowen", 545, 1, m
n001201, "Brian_Dietzen", 336, 1, m
n001202, "Brian_Harman", 206, 1, m
n001203, "Brian_Holm", 230, 1, m
n001204, "Brian_Joo", 404, 1, m
n001205, "Brian_Joubert", 410, 1, m
n001206, "Brian_May", 422, 1, m
n001207, "Brian_McKnight", 256, 1, m
n001208, "Brian_Sabean", 171, 1, m
n001209, "Brian_Schweitzer", 218, 1, m
n001210, "Brian_Stann", 384, 1, m
n001211, "Brian_Stokes_Mitchell", 379, 0, m
n001212, "Brian_Tee", 301, 1, m
n001213, "Brian_Van_Holt", 310, 1, m
n001214, "Brian_Vickers", 236, 1, m
n001215, "Brian_Viloria", 330, 1, m
n001216, "Briana_Evigan", 426, 1, f
n001217, "Brianna_Keilar", 208, 1, f
